physician_id,physician_experience,question_id,question_uncertainty,question_order,Di,A,oe_used,Df,F,R,ts_Di_lock,ts_oe_start,ts_Df_lock,ts_F_lock,oe_time_seconds
P053,Attending_gte10,Q003,Guideline-Direct,48,B,D,Yes,B,,B,2026-05-22T02:21:38Z,2026-05-22T02:21:38Z,2026-05-22T02:24:13Z,,155
P053,Attending_gte10,Q005,Guideline-Direct,49,C,C,Yes,C,,C,2026-05-22T02:25:05Z,2026-05-22T02:25:05Z,2026-05-22T02:26:08Z,,63
P053,Attending_gte10,Q028,Evidence-Equipoise,50,E,B,No,,E,E,2026-05-22T02:26:54Z,,,2026-05-22T02:27:01Z,
P054,Attending_gte10,Q048,Extrapolation-Required,1,C,E,Yes,E,,E,2026-05-22T04:00:27Z,2026-05-22T04:00:27Z,2026-05-22T04:02:27Z,,120
P054,Attending_gte10,Q006,Guideline-Direct,2,D,C,Yes,D,,D,2026-05-22T04:03:15Z,2026-05-22T04:03:15Z,2026-05-22T04:04:42Z,,87
P054,Attending_gte10,Q033,Evidence-Equipoise,3,C,A,Yes,A,,A,2026-05-22T04:05:27Z,2026-05-22T04:05:27Z,2026-05-22T04:06:10Z,,43
P054,Attending_gte10,Q047,Extrapolation-Required,4,D,C,Yes,D,,D,2026-05-22T04:06:56Z,2026-05-22T04:06:56Z,2026-05-22T04:10:41Z,,225
P054,Attending_gte10,Q036,Extrapolation-Required,5,D,D,Yes,D,,D,2026-05-22T04:11:07Z,2026-05-22T04:11:07Z,2026-05-22T04:12:25Z,,78
P054,Attending_gte10,Q040,Extrapolation-Required,6,C,C,No,,C,C,2026-05-22T04:12:57Z,,,2026-05-22T04:13:17Z,
P054,Attending_gte10,Q003,Guideline-Direct,7,B,B,No,,B,B,2026-05-22T04:13:53Z,,,2026-05-22T04:14:07Z,
P054,Attending_gte10,Q008,Guideline-Direct,8,E,E,Yes,E,,E,2026-05-22T04:14:28Z,2026-05-22T04:14:28Z,2026-05-22T04:15:22Z,,54
P054,Attending_gte10,Q043,Extrapolation-Required,9,E,A,No,,E,E,2026-05-22T04:16:10Z,,,2026-05-22T04:16:21Z,
P054,Attending_gte10,Q044,Extrapolation-Required,10,C,E,Yes,C,,D,2026-05-22T04:17:00Z,2026-05-22T04:17:00Z,2026-05-22T04:20:55Z,,235
P054,Attending_gte10,Q019,Evidence-Equipoise,11,B,B,Yes,B,,B,2026-05-22T04:21:41Z,2026-05-22T04:21:41Z,2026-05-22T04:22:51Z,,70
P054,Attending_gte10,Q005,Guideline-Direct,12,C,C,No,,C,C,2026-05-22T04:23:19Z,,,2026-05-22T04:23:38Z,
P054,Attending_gte10,Q022,Evidence-Equipoise,13,B,E,Yes,B,,A,2026-05-22T04:24:31Z,2026-05-22T04:24:31Z,2026-05-22T04:25:26Z,,55
P054,Attending_gte10,Q049,Extrapolation-Required,14,B,C,Yes,C,,C,2026-05-22T04:25:51Z,2026-05-22T04:25:51Z,2026-05-22T04:26:37Z,,46
P054,Attending_gte10,Q016,Guideline-Direct,15,A,A,No,,A,A,2026-05-22T04:27:11Z,,,2026-05-22T04:27:17Z,
P054,Attending_gte10,Q029,Evidence-Equipoise,16,E,B,No,,E,B,2026-05-22T04:27:38Z,,,2026-05-22T04:27:51Z,
P054,Attending_gte10,Q010,Guideline-Direct,17,C,C,No,,C,C,2026-05-22T04:28:31Z,,,2026-05-22T04:28:40Z,
P054,Attending_gte10,Q013,Guideline-Direct,18,C,C,No,,C,C,2026-05-22T04:29:22Z,,,2026-05-22T04:29:34Z,
P054,Attending_gte10,Q045,Extrapolation-Required,19,E,E,No,,E,E,2026-05-22T04:30:25Z,,,2026-05-22T04:30:33Z,
P054,Attending_gte10,Q007,Guideline-Direct,20,A,E,Yes,E,,E,2026-05-22T04:31:12Z,2026-05-22T04:31:12Z,2026-05-22T04:35:45Z,,273
P054,Attending_gte10,Q017,Guideline-Direct,21,D,D,No,,A,D,2026-05-22T04:36:13Z,,,2026-05-22T04:36:37Z,
P054,Attending_gte10,Q012,Guideline-Direct,22,D,D,No,,D,D,2026-05-22T04:37:29Z,,,2026-05-22T04:37:36Z,
P054,Attending_gte10,Q037,Extrapolation-Required,23,A,A,Yes,A,,A,2026-05-22T04:38:18Z,2026-05-22T04:38:18Z,2026-05-22T04:42:28Z,,250
P054,Attending_gte10,Q032,Evidence-Equipoise,24,B,A,No,,B,E,2026-05-22T04:43:18Z,,,2026-05-22T04:43:33Z,
P054,Attending_gte10,Q028,Evidence-Equipoise,25,B,D,Yes,E,,E,2026-05-22T04:44:19Z,2026-05-22T04:44:19Z,2026-05-22T04:45:28Z,,69
P054,Attending_gte10,Q025,Evidence-Equipoise,26,A,C,Yes,C,,C,2026-05-22T04:46:01Z,2026-05-22T04:46:01Z,2026-05-22T04:47:41Z,,100
P054,Attending_gte10,Q021,Evidence-Equipoise,27,E,D,Yes,B,,B,2026-05-22T04:48:24Z,2026-05-22T04:48:24Z,2026-05-22T04:50:14Z,,110
P054,Attending_gte10,Q004,Guideline-Direct,28,B,B,Yes,B,,B,2026-05-22T04:50:56Z,2026-05-22T04:50:56Z,2026-05-22T04:54:18Z,,202
P054,Attending_gte10,Q024,Evidence-Equipoise,29,A,D,Yes,D,,D,2026-05-22T04:55:10Z,2026-05-22T04:55:10Z,2026-05-22T04:57:27Z,,137
P054,Attending_gte10,Q001,Guideline-Direct,30,C,A,Yes,C,,C,2026-05-22T04:57:51Z,2026-05-22T04:57:51Z,2026-05-22T05:00:23Z,,152
P054,Attending_gte10,Q009,Guideline-Direct,31,B,C,No,,B,A,2026-05-22T05:01:02Z,,,2026-05-22T05:01:18Z,
P054,Attending_gte10,Q046,Extrapolation-Required,32,A,B,Yes,A,,B,2026-05-22T05:02:00Z,2026-05-22T05:02:00Z,2026-05-22T05:02:31Z,,31
P054,Attending_gte10,Q050,Extrapolation-Required,33,A,A,Yes,E,,A,2026-05-22T05:03:06Z,2026-05-22T05:03:06Z,2026-05-22T05:04:39Z,,93
P054,Attending_gte10,Q031,Evidence-Equipoise,34,A,E,No,,D,E,2026-05-22T05:05:31Z,,,2026-05-22T05:05:50Z,
P054,Attending_gte10,Q034,Evidence-Equipoise,35,C,C,No,,C,C,2026-05-22T05:06:36Z,,,2026-05-22T05:06:43Z,
P054,Attending_gte10,Q020,Evidence-Equipoise,36,B,D,Yes,C,,C,2026-05-22T05:07:20Z,2026-05-22T05:07:20Z,2026-05-22T05:09:01Z,,101
P054,Attending_gte10,Q039,Extrapolation-Required,37,E,D,Yes,B,,B,2026-05-22T05:09:43Z,2026-05-22T05:09:43Z,2026-05-22T05:11:12Z,,89
P054,Attending_gte10,Q042,Extrapolation-Required,38,C,A,No,,C,A,2026-05-22T05:11:50Z,,,2026-05-22T05:12:07Z,
P054,Attending_gte10,Q038,Extrapolation-Required,39,B,D,Yes,D,,D,2026-05-22T05:12:31Z,2026-05-22T05:12:31Z,2026-05-22T05:16:18Z,,227
P054,Attending_gte10,Q015,Guideline-Direct,40,C,E,Yes,C,,C,2026-05-22T05:17:01Z,2026-05-22T05:17:01Z,2026-05-22T05:18:22Z,,81
P054,Attending_gte10,Q041,Extrapolation-Required,41,A,C,No,,A,E,2026-05-22T05:18:56Z,,,2026-05-22T05:19:20Z,
P054,Attending_gte10,Q018,Evidence-Equipoise,42,D,D,Yes,D,,D,2026-05-22T05:20:00Z,2026-05-22T05:20:00Z,2026-05-22T05:22:10Z,,130
P054,Attending_gte10,Q014,Guideline-Direct,43,B,C,No,,B,C,2026-05-22T05:22:50Z,,,2026-05-22T05:23:09Z,
P054,Attending_gte10,Q002,Guideline-Direct,44,B,B,Yes,A,,B,2026-05-22T05:23:43Z,2026-05-22T05:23:43Z,2026-05-22T05:24:50Z,,67
P054,Attending_gte10,Q035,Extrapolation-Required,45,C,A,No,,C,A,2026-05-22T05:25:23Z,,,2026-05-22T05:25:35Z,
P054,Attending_gte10,Q026,Evidence-Equipoise,46,C,C,No,,C,C,2026-05-22T05:26:18Z,,,2026-05-22T05:26:32Z,
P054,Attending_gte10,Q023,Evidence-Equipoise,47,E,D,Yes,C,,C,2026-05-22T05:26:55Z,2026-05-22T05:26:55Z,2026-05-22T05:28:55Z,,120
P054,Attending_gte10,Q030,Evidence-Equipoise,48,A,D,No,,A,D,2026-05-22T05:29:42Z,,,2026-05-22T05:29:59Z,
P054,Attending_gte10,Q011,Guideline-Direct,49,E,B,Yes,E,,B,2026-05-22T05:30:50Z,2026-05-22T05:30:50Z,2026-05-22T05:34:10Z,,200
P054,Attending_gte10,Q027,Evidence-Equipoise,50,E,D,Yes,E,,C,2026-05-22T05:34:33Z,2026-05-22T05:34:33Z,2026-05-22T05:35:57Z,,84
P055,Attending_gte10,Q001,Guideline-Direct,1,C,C,No,,C,C,2026-05-22T07:00:22Z,,,2026-05-22T07:00:37Z,
P055,Attending_gte10,Q048,Extrapolation-Required,2,E,E,No,,E,E,2026-05-22T07:01:07Z,,,2026-05-22T07:01:25Z,
P055,Attending_gte10,Q003,Guideline-Direct,3,B,B,Yes,B,,B,2026-05-22T07:02:06Z,2026-05-22T07:02:06Z,2026-05-22T07:03:25Z,,79
P055,Attending_gte10,Q038,Extrapolation-Required,4,D,D,No,,D,D,2026-05-22T07:04:11Z,,,2026-05-22T07:04:26Z,
P055,Attending_gte10,Q017,Guideline-Direct,5,D,D,Yes,D,,D,2026-05-22T07:05:06Z,2026-05-22T07:05:06Z,2026-05-22T07:06:25Z,,79
P055,Attending_gte10,Q019,Evidence-Equipoise,6,E,B,No,,E,B,2026-05-22T07:07:07Z,,,2026-05-22T07:07:24Z,
P055,Attending_gte10,Q034,Evidence-Equipoise,7,A,C,Yes,C,,C,2026-05-22T07:07:53Z,2026-05-22T07:07:53Z,2026-05-22T07:08:26Z,,33
P055,Attending_gte10,Q044,Extrapolation-Required,8,C,C,No,,C,D,2026-05-22T07:09:13Z,,,2026-05-22T07:09:20Z,
P055,Attending_gte10,Q047,Extrapolation-Required,9,E,D,Yes,D,,D,2026-05-22T07:10:01Z,2026-05-22T07:10:01Z,2026-05-22T07:11:50Z,,109
P055,Attending_gte10,Q028,Evidence-Equipoise,10,E,E,Yes,E,,E,2026-05-22T07:12:31Z,2026-05-22T07:12:31Z,2026-05-22T07:14:23Z,,112
P055,Attending_gte10,Q031,Evidence-Equipoise,11,D,E,Yes,E,,E,2026-05-22T07:14:57Z,2026-05-22T07:14:57Z,2026-05-22T07:16:38Z,,101
P055,Attending_gte10,Q035,Extrapolation-Required,12,A,A,Yes,E,,A,2026-05-22T07:17:15Z,2026-05-22T07:17:15Z,2026-05-22T07:18:11Z,,56
P055,Attending_gte10,Q006,Guideline-Direct,13,D,D,Yes,D,,D,2026-05-22T07:18:51Z,2026-05-22T07:18:51Z,2026-05-22T07:20:52Z,,121
P055,Attending_gte10,Q039,Extrapolation-Required,14,E,C,Yes,E,,B,2026-05-22T07:21:46Z,2026-05-22T07:21:46Z,2026-05-22T07:22:31Z,,45
P055,Attending_gte10,Q026,Evidence-Equipoise,15,C,D,Yes,C,,C,2026-05-22T07:23:19Z,2026-05-22T07:23:19Z,2026-05-22T07:24:52Z,,93
P055,Attending_gte10,Q025,Evidence-Equipoise,16,C,C,No,,C,C,2026-05-22T07:25:17Z,,,2026-05-22T07:25:40Z,
P055,Attending_gte10,Q008,Guideline-Direct,17,E,E,No,,E,E,2026-05-22T07:26:31Z,,,2026-05-22T07:26:44Z,
P055,Attending_gte10,Q013,Guideline-Direct,18,B,B,Yes,C,,C,2026-05-22T07:27:18Z,2026-05-22T07:27:18Z,2026-05-22T07:30:07Z,,169
P055,Attending_gte10,Q015,Guideline-Direct,19,D,C,No,,D,C,2026-05-22T07:31:02Z,,,2026-05-22T07:31:23Z,
P055,Attending_gte10,Q036,Extrapolation-Required,20,D,D,Yes,D,,D,2026-05-22T07:32:00Z,2026-05-22T07:32:00Z,2026-05-22T07:35:16Z,,196
P055,Attending_gte10,Q032,Evidence-Equipoise,21,A,E,Yes,E,,E,2026-05-22T07:35:53Z,2026-05-22T07:35:53Z,2026-05-22T07:37:21Z,,88
P055,Attending_gte10,Q004,Guideline-Direct,22,C,D,Yes,B,,B,2026-05-22T07:38:09Z,2026-05-22T07:38:09Z,2026-05-22T07:38:59Z,,50
P055,Attending_gte10,Q002,Guideline-Direct,23,C,C,No,,D,B,2026-05-22T07:39:46Z,,,2026-05-22T07:40:03Z,
P055,Attending_gte10,Q005,Guideline-Direct,24,A,B,Yes,A,,C,2026-05-22T07:40:36Z,2026-05-22T07:40:36Z,2026-05-22T07:41:44Z,,68
P055,Attending_gte10,Q014,Guideline-Direct,25,D,C,Yes,D,,C,2026-05-22T07:42:19Z,2026-05-22T07:42:19Z,2026-05-22T07:43:16Z,,57
P055,Attending_gte10,Q010,Guideline-Direct,26,C,C,No,,C,C,2026-05-22T07:43:43Z,,,2026-05-22T07:43:52Z,
P055,Attending_gte10,Q011,Guideline-Direct,27,B,B,Yes,B,,B,2026-05-22T07:44:43Z,2026-05-22T07:44:43Z,2026-05-22T07:46:41Z,,118
P055,Attending_gte10,Q020,Evidence-Equipoise,28,C,B,Yes,B,,C,2026-05-22T07:47:29Z,2026-05-22T07:47:29Z,2026-05-22T07:50:26Z,,177
P055,Attending_gte10,Q030,Evidence-Equipoise,29,B,D,No,,B,D,2026-05-22T07:51:03Z,,,2026-05-22T07:51:20Z,
P055,Attending_gte10,Q046,Extrapolation-Required,30,B,B,Yes,B,,B,2026-05-22T07:52:02Z,2026-05-22T07:52:02Z,2026-05-22T07:53:12Z,,70
P055,Attending_gte10,Q027,Evidence-Equipoise,31,C,C,Yes,C,,C,2026-05-22T07:53:35Z,2026-05-22T07:53:35Z,2026-05-22T07:54:30Z,,55
P055,Attending_gte10,Q042,Extrapolation-Required,32,A,A,No,,A,A,2026-05-22T07:55:19Z,,,2026-05-22T07:55:39Z,
P055,Attending_gte10,Q043,Extrapolation-Required,33,D,E,Yes,D,,E,2026-05-22T07:56:12Z,2026-05-22T07:56:12Z,2026-05-22T07:56:49Z,,37
P055,Attending_gte10,Q012,Guideline-Direct,34,D,C,Yes,D,,D,2026-05-22T07:57:41Z,2026-05-22T07:57:41Z,2026-05-22T07:59:06Z,,85
P055,Attending_gte10,Q022,Evidence-Equipoise,35,B,A,No,,B,A,2026-05-22T07:59:34Z,,,2026-05-22T07:59:48Z,
P055,Attending_gte10,Q009,Guideline-Direct,36,A,A,Yes,A,,A,2026-05-22T08:00:17Z,2026-05-22T08:00:17Z,2026-05-22T08:01:52Z,,95
P055,Attending_gte10,Q033,Evidence-Equipoise,37,A,A,Yes,C,,A,2026-05-22T08:02:40Z,2026-05-22T08:02:40Z,2026-05-22T08:03:52Z,,72
P055,Attending_gte10,Q016,Guideline-Direct,38,A,A,Yes,A,,A,2026-05-22T08:04:41Z,2026-05-22T08:04:41Z,2026-05-22T08:05:58Z,,77
P055,Attending_gte10,Q040,Extrapolation-Required,39,B,E,No,,B,C,2026-05-22T08:06:42Z,,,2026-05-22T08:06:50Z,
P055,Attending_gte10,Q021,Evidence-Equipoise,40,A,A,No,,A,B,2026-05-22T08:07:45Z,,,2026-05-22T08:08:04Z,
P055,Attending_gte10,Q041,Extrapolation-Required,41,E,E,Yes,E,,E,2026-05-22T08:08:40Z,2026-05-22T08:08:40Z,2026-05-22T08:09:26Z,,46
P055,Attending_gte10,Q018,Evidence-Equipoise,42,C,D,Yes,C,,D,2026-05-22T08:10:13Z,2026-05-22T08:10:13Z,2026-05-22T08:13:36Z,,203
P055,Attending_gte10,Q007,Guideline-Direct,43,E,E,No,,E,E,2026-05-22T08:14:01Z,,,2026-05-22T08:14:20Z,
P055,Attending_gte10,Q037,Extrapolation-Required,44,B,B,Yes,A,,A,2026-05-22T08:14:55Z,2026-05-22T08:14:55Z,2026-05-22T08:15:59Z,,64
P055,Attending_gte10,Q023,Evidence-Equipoise,45,E,C,No,,E,C,2026-05-22T08:16:50Z,,,2026-05-22T08:17:08Z,
P055,Attending_gte10,Q050,Extrapolation-Required,46,D,C,No,,D,A,2026-05-22T08:17:41Z,,,2026-05-22T08:17:50Z,
P055,Attending_gte10,Q029,Evidence-Equipoise,47,A,C,No,,A,B,2026-05-22T08:18:28Z,,,2026-05-22T08:18:39Z,
P055,Attending_gte10,Q049,Extrapolation-Required,48,C,B,Yes,C,,C,2026-05-22T08:19:15Z,2026-05-22T08:19:15Z,2026-05-22T08:20:08Z,,53
P055,Attending_gte10,Q045,Extrapolation-Required,49,C,E,Yes,C,,E,2026-05-22T08:20:51Z,2026-05-22T08:20:51Z,2026-05-22T08:22:26Z,,95
P055,Attending_gte10,Q024,Evidence-Equipoise,50,C,D,No,,C,D,2026-05-22T08:23:01Z,,,2026-05-22T08:23:24Z,
P056,Attending_gte10,Q022,Evidence-Equipoise,1,C,A,No,,C,A,2026-05-22T10:00:16Z,,,2026-05-22T10:00:28Z,
P056,Attending_gte10,Q046,Extrapolation-Required,2,B,C,No,,B,B,2026-05-22T10:00:53Z,,,2026-05-22T10:01:17Z,
P056,Attending_gte10,Q028,Evidence-Equipoise,3,E,E,Yes,E,,E,2026-05-22T10:01:52Z,2026-05-22T10:01:52Z,2026-05-22T10:03:49Z,,117
P056,Attending_gte10,Q031,Evidence-Equipoise,4,D,E,Yes,E,,E,2026-05-22T10:04:25Z,2026-05-22T10:04:25Z,2026-05-22T10:05:01Z,,36
P056,Attending_gte10,Q021,Evidence-Equipoise,5,A,B,Yes,B,,B,2026-05-22T10:05:41Z,2026-05-22T10:05:41Z,2026-05-22T10:06:45Z,,64
P056,Attending_gte10,Q030,Evidence-Equipoise,6,B,A,Yes,B,,D,2026-05-22T10:07:39Z,2026-05-22T10:07:39Z,2026-05-22T10:08:19Z,,40
P056,Attending_gte10,Q010,Guideline-Direct,7,C,C,No,,E,C,2026-05-22T10:08:48Z,,,2026-05-22T10:09:10Z,
P056,Attending_gte10,Q008,Guideline-Direct,8,C,E,No,,C,E,2026-05-22T10:09:47Z,,,2026-05-22T10:09:56Z,
P056,Attending_gte10,Q037,Extrapolation-Required,9,D,A,Yes,D,,A,2026-05-22T10:10:24Z,2026-05-22T10:10:24Z,2026-05-22T10:11:37Z,,73
P056,Attending_gte10,Q027,Evidence-Equipoise,10,A,B,No,,A,C,2026-05-22T10:12:33Z,,,2026-05-22T10:12:44Z,
P056,Attending_gte10,Q032,Evidence-Equipoise,11,E,C,No,,E,E,2026-05-22T10:13:17Z,,,2026-05-22T10:13:40Z,
P056,Attending_gte10,Q043,Extrapolation-Required,12,E,C,No,,E,E,2026-05-22T10:14:00Z,,,2026-05-22T10:14:17Z,
P056,Attending_gte10,Q034,Evidence-Equipoise,13,B,C,Yes,B,,C,2026-05-22T10:14:51Z,2026-05-22T10:14:51Z,2026-05-22T10:16:00Z,,69
P056,Attending_gte10,Q009,Guideline-Direct,14,A,A,Yes,A,,A,2026-05-22T10:16:36Z,2026-05-22T10:16:36Z,2026-05-22T10:17:30Z,,54
P056,Attending_gte10,Q039,Extrapolation-Required,15,D,B,Yes,D,,B,2026-05-22T10:18:01Z,2026-05-22T10:18:01Z,2026-05-22T10:18:56Z,,55
P056,Attending_gte10,Q002,Guideline-Direct,16,B,B,No,,B,B,2026-05-22T10:19:43Z,,,2026-05-22T10:20:03Z,
P056,Attending_gte10,Q006,Guideline-Direct,17,B,C,No,,B,D,2026-05-22T10:20:52Z,,,2026-05-22T10:21:07Z,
P056,Attending_gte10,Q016,Guideline-Direct,18,A,A,No,,A,A,2026-05-22T10:21:56Z,,,2026-05-22T10:22:05Z,
P056,Attending_gte10,Q047,Extrapolation-Required,19,C,D,Yes,D,,D,2026-05-22T10:22:49Z,2026-05-22T10:22:49Z,2026-05-22T10:27:08Z,,259
P056,Attending_gte10,Q003,Guideline-Direct,20,B,B,Yes,B,,B,2026-05-22T10:27:53Z,2026-05-22T10:27:53Z,2026-05-22T10:29:07Z,,74
P056,Attending_gte10,Q038,Extrapolation-Required,21,A,D,Yes,D,,D,2026-05-22T10:29:33Z,2026-05-22T10:29:33Z,2026-05-22T10:31:45Z,,132
P056,Attending_gte10,Q050,Extrapolation-Required,22,C,A,No,,C,A,2026-05-22T10:32:24Z,,,2026-05-22T10:32:36Z,
P056,Attending_gte10,Q035,Extrapolation-Required,23,B,A,Yes,B,,A,2026-05-22T10:33:11Z,2026-05-22T10:33:11Z,2026-05-22T10:38:06Z,,295
P056,Attending_gte10,Q001,Guideline-Direct,24,B,C,Yes,C,,C,2026-05-22T10:38:40Z,2026-05-22T10:38:40Z,2026-05-22T10:41:02Z,,142
P056,Attending_gte10,Q005,Guideline-Direct,25,C,C,Yes,C,,C,2026-05-22T10:41:42Z,2026-05-22T10:41:42Z,2026-05-22T10:43:36Z,,114
P056,Attending_gte10,Q020,Evidence-Equipoise,26,C,C,Yes,C,,C,2026-05-22T10:44:02Z,2026-05-22T10:44:02Z,2026-05-22T10:45:14Z,,72
P056,Attending_gte10,Q041,Extrapolation-Required,27,E,E,Yes,E,,E,2026-05-22T10:45:49Z,2026-05-22T10:45:49Z,2026-05-22T10:48:17Z,,148
P056,Attending_gte10,Q049,Extrapolation-Required,28,D,A,Yes,C,,C,2026-05-22T10:48:58Z,2026-05-22T10:48:58Z,2026-05-22T10:51:32Z,,154
P056,Attending_gte10,Q045,Extrapolation-Required,29,E,E,Yes,E,,E,2026-05-22T10:52:17Z,2026-05-22T10:52:17Z,2026-05-22T10:53:40Z,,83
P056,Attending_gte10,Q007,Guideline-Direct,30,B,E,No,,B,E,2026-05-22T10:54:25Z,,,2026-05-22T10:54:43Z,
P056,Attending_gte10,Q017,Guideline-Direct,31,D,D,No,,D,D,2026-05-22T10:55:38Z,,,2026-05-22T10:55:51Z,
P056,Attending_gte10,Q044,Extrapolation-Required,32,B,D,Yes,B,,D,2026-05-22T10:56:23Z,2026-05-22T10:56:23Z,2026-05-22T10:57:00Z,,37
P056,Attending_gte10,Q024,Evidence-Equipoise,33,D,B,Yes,D,,D,2026-05-22T10:57:23Z,2026-05-22T10:57:23Z,2026-05-22T10:58:30Z,,67
P056,Attending_gte10,Q011,Guideline-Direct,34,D,B,No,,D,B,2026-05-22T10:59:10Z,,,2026-05-22T10:59:18Z,
P056,Attending_gte10,Q040,Extrapolation-Required,35,C,C,Yes,C,,C,2026-05-22T11:00:08Z,2026-05-22T11:00:08Z,2026-05-22T11:02:16Z,,128
P056,Attending_gte10,Q004,Guideline-Direct,36,D,B,No,,D,B,2026-05-22T11:02:57Z,,,2026-05-22T11:03:20Z,
P056,Attending_gte10,Q012,Guideline-Direct,37,D,D,Yes,D,,D,2026-05-22T11:04:07Z,2026-05-22T11:04:07Z,2026-05-22T11:04:27Z,,20
P056,Attending_gte10,Q026,Evidence-Equipoise,38,A,C,Yes,A,,C,2026-05-22T11:05:14Z,2026-05-22T11:05:14Z,2026-05-22T11:06:36Z,,82
P056,Attending_gte10,Q033,Evidence-Equipoise,39,A,A,Yes,C,,A,2026-05-22T11:07:04Z,2026-05-22T11:07:04Z,2026-05-22T11:08:20Z,,76
P056,Attending_gte10,Q036,Extrapolation-Required,40,D,D,Yes,E,,D,2026-05-22T11:08:56Z,2026-05-22T11:08:56Z,2026-05-22T11:12:13Z,,197
P056,Attending_gte10,Q025,Evidence-Equipoise,41,C,D,No,,C,C,2026-05-22T11:13:04Z,,,2026-05-22T11:13:16Z,
P056,Attending_gte10,Q029,Evidence-Equipoise,42,C,B,No,,C,B,2026-05-22T11:14:05Z,,,2026-05-22T11:14:19Z,
P056,Attending_gte10,Q042,Extrapolation-Required,43,D,A,Yes,D,,A,2026-05-22T11:14:51Z,2026-05-22T11:14:51Z,2026-05-22T11:15:47Z,,56
P056,Attending_gte10,Q013,Guideline-Direct,44,C,C,Yes,A,,C,2026-05-22T11:16:24Z,2026-05-22T11:16:24Z,2026-05-22T11:17:09Z,,45
P056,Attending_gte10,Q019,Evidence-Equipoise,45,D,B,Yes,B,,B,2026-05-22T11:17:33Z,2026-05-22T11:17:33Z,2026-05-22T11:20:05Z,,152
P056,Attending_gte10,Q048,Extrapolation-Required,46,E,E,No,,E,E,2026-05-22T11:20:53Z,,,2026-05-22T11:21:02Z,
P056,Attending_gte10,Q014,Guideline-Direct,47,C,D,No,,C,C,2026-05-22T11:21:46Z,,,2026-05-22T11:21:52Z,
P056,Attending_gte10,Q018,Evidence-Equipoise,48,D,D,No,,D,D,2026-05-22T11:22:17Z,,,2026-05-22T11:22:41Z,
P056,Attending_gte10,Q015,Guideline-Direct,49,C,E,No,,C,C,2026-05-22T11:23:12Z,,,2026-05-22T11:23:30Z,
P056,Attending_gte10,Q023,Evidence-Equipoise,50,C,D,No,,B,C,2026-05-22T11:24:21Z,,,2026-05-22T11:24:28Z,
P057,Attending_gte10,Q041,Extrapolation-Required,1,A,B,Yes,A,,E,2026-05-22T13:00:29Z,2026-05-22T13:00:29Z,2026-05-22T13:02:07Z,,98
P057,Attending_gte10,Q037,Extrapolation-Required,2,A,C,Yes,A,,A,2026-05-22T13:02:56Z,2026-05-22T13:02:56Z,2026-05-22T13:04:51Z,,115
P057,Attending_gte10,Q016,Guideline-Direct,3,A,D,Yes,A,,A,2026-05-22T13:05:20Z,2026-05-22T13:05:20Z,2026-05-22T13:10:47Z,,327
P057,Attending_gte10,Q025,Evidence-Equipoise,4,D,C,Yes,D,,C,2026-05-22T13:11:09Z,2026-05-22T13:11:09Z,2026-05-22T13:12:02Z,,53
P057,Attending_gte10,Q036,Extrapolation-Required,5,D,D,No,,D,D,2026-05-22T13:12:55Z,,,2026-05-22T13:13:11Z,
P057,Attending_gte10,Q043,Extrapolation-Required,6,E,E,Yes,E,,E,2026-05-22T13:14:01Z,2026-05-22T13:14:01Z,2026-05-22T13:19:02Z,,301
P057,Attending_gte10,Q001,Guideline-Direct,7,C,C,No,,C,C,2026-05-22T13:19:39Z,,,2026-05-22T13:19:45Z,
P057,Attending_gte10,Q030,Evidence-Equipoise,8,E,D,Yes,D,,D,2026-05-22T13:20:37Z,2026-05-22T13:20:37Z,2026-05-22T13:21:47Z,,70
P057,Attending_gte10,Q013,Guideline-Direct,9,C,C,Yes,C,,C,2026-05-22T13:22:25Z,2026-05-22T13:22:25Z,2026-05-22T13:24:06Z,,101
P057,Attending_gte10,Q005,Guideline-Direct,10,C,C,No,,C,C,2026-05-22T13:24:39Z,,,2026-05-22T13:24:50Z,
P057,Attending_gte10,Q023,Evidence-Equipoise,11,C,C,Yes,C,,C,2026-05-22T13:25:15Z,2026-05-22T13:25:15Z,2026-05-22T13:27:44Z,,149
P057,Attending_gte10,Q044,Extrapolation-Required,12,D,D,No,,D,D,2026-05-22T13:28:11Z,,,2026-05-22T13:28:31Z,
P057,Attending_gte10,Q050,Extrapolation-Required,13,B,A,Yes,A,,A,2026-05-22T13:29:09Z,2026-05-22T13:29:09Z,2026-05-22T13:29:53Z,,44
P057,Attending_gte10,Q010,Guideline-Direct,14,B,C,Yes,C,,C,2026-05-22T13:30:36Z,2026-05-22T13:30:36Z,2026-05-22T13:31:40Z,,64
P057,Attending_gte10,Q049,Extrapolation-Required,15,C,A,Yes,C,,C,2026-05-22T13:32:09Z,2026-05-22T13:32:09Z,2026-05-22T13:33:28Z,,79
P057,Attending_gte10,Q024,Evidence-Equipoise,16,D,D,Yes,D,,D,2026-05-22T13:33:54Z,2026-05-22T13:33:54Z,2026-05-22T13:34:45Z,,51
P057,Attending_gte10,Q045,Extrapolation-Required,17,D,E,Yes,D,,E,2026-05-22T13:35:18Z,2026-05-22T13:35:18Z,2026-05-22T13:36:50Z,,92
P057,Attending_gte10,Q033,Evidence-Equipoise,18,E,A,No,,E,A,2026-05-22T13:37:39Z,,,2026-05-22T13:38:00Z,
